62	0	11.4	0.515	1.6	3.1	0	0	0.7	1.1	2.7	0.8	1.8	0.1	0.2	0.5	0.7	1.3	4	49	13	12.5	0.101	0
55	4	13.2	0.326	1.4	4.3	0.5	1.8	0.5	0.6	1.6	0.3	1.2	0.5	0.3	0.3	0.7	1.2	3.8	11	44	5.2	-0.074	0
15	0	10.3	0.49	1.6	3.3	0	0.1	0.1	0.5	1.9	0.7	1.1	0.9	0.4	0.5	0.8	1.3	3.3	10	5	12	0.045	0
60	7	10.2	0.518	1.2	2.3	0	0	0.8	1.1	2	0.9	1.1	0.1	0.2	0.7	0.5	1.6	3.2	32	28	11.6	0.083	0
37	2	8.2	0.365	0.8	2.3	0.3	0.7	0.5	0.6	0.9	0.3	0.7	0.8	0.3	0	0.6	1.2	2.4	19	18	6.7	0.006	0
31	4	5.9	0.362	0.8	2.2	0	0.1	0.6	0.9	1	0.3	0.7	0.1	0.2	0.2	0.4	1.1	2.3	11	20	7	-0.018	0
51	2	8.4	0.43	0.7	1.7	0	0	0.5	0.7	1.7	0.6	1.1	0.2	0.2	0.1	0.3	1.5	1.9	41	10	7.2	0.094	0
12	0	4.6	0.32	0.7	2.1	0	0.3	0.3	0.7	0.3	0	0.3	0.3	0.1	0	0.5	0.7	1.6	8	4	-3.9	-0.225	0
8	0	2.5	0.364	0.5	1.4	0	0.3	0	0.3	0.4	0	0.4	0	0	0.3	0	0.4	1	6	2	4.8	-0.131	0
6	0	1.3	0.667	0.3	0.5	0	0	0	0	0.5	0.3	0.2	0	0.2	0	0.2	0.2	0.7	3	3	26	0.201	0
3	0	2	0.5	0.3	0.7	0	0	0	0	0.3	0	0.3	0.3	0	0	0	0	0.7	2	1	16.1	0.156	0
6	0	3.2	0.25	0.2	0.7	0	0	0	0	0.3	0.2	0.2	0	0	0	0.3	0.5	0.3	2	4	-7.6	-0.233	0
72	72	37.2	0.458	7.4	16.2	0.5	2	4.8	6.5	5.3	0.9	4.4	5.8	1.5	0.4	3	2.8	20.1	23	49	18.2	0.097	0
80	77	36.2	0.462	6.6	14.3	2.1	4.8	2.2	2.5	4.5	0.6	3.9	5.9	1.9	0.2	3.1	3.2	17.5	25	55	16.3	0.077	1
82	82	32.6	0.371	5.5	14.8	1.8	4.7	2.7	3.3	3.4	0.6	2.8	5.7	1.3	0.2	2.4	2.3	15.5	46	36	14.5	0.075	0
73	17	25.6	0.451	5.5	12.1	1.6	4.3	2	2.4	2.9	1	1.9	1.5	0.8	0.2	1	1.7	14.5	33	40	17.4	0.103	0
81	81	28.9	0.417	4.9	11.8	1	2.7	2.8	3.3	2.4	0.3	2.1	4.4	1	0	2.9	1.2	13.5	15	66	13	0.002	0
76	37	27.8	0.477	4.9	10.4	0.6	1.5	1.9	2.3	2.5	0.5	2	5.7	1	0.1	2.7	1.2	12.4	34	42	16.5	0.067	0
77	31	25.1	0.446	3.9	8.7	1	2.6	1.5	2.3	4.5	1	3.6	1.2	0.7	0.2	1.3	1.6	10.3	24	53	13	0.063	0
76	0	22.9	0.403	3.1	7.6	1.2	3.3	2.6	3.2	3.2	0.6	2.6	1.8	1.1	0.3	1.4	2.6	9.9	47	29	14	0.124	1
80	73	27.9	0.481	3.6	7.5	0.5	1.4	1.6	2.2	6	2.4	3.6	0.7	1	0.4	1	2.9	9.3	26	54	13.9	0.095	0
82	70	26.9	0.494	3.8	7.7	0	0	1.4	2.1	7.5	2.8	4.7	0.9	0.6	1.3	1.4	3.4	9	41	41	13.8	0.103	0
74	4	20.1	0.441	3.4	7.6	1.2	3.4	0.9	1.2	3	0.5	2.5	1.2	0.5	0.1	0.6	1.1	8.9	38	36	14.1	0.1	0
77	65	21.6	0.498	3.3	6.6	0.1	0.2	1.9	2.5	2.9	0.9	2	0.7	0.6	0.2	0.8	2.3	8.6	36	41	12.5	0.066	1
56	12	19.4	0.458	3.2	7	1.2	3.1	1	1.2	1.9	0.7	1.2	2	0.8	0.1	1	2.1	8.6	22	34	14.9	0.097	0
29	1	17.6	0.36	2.8	7.8	0	0.1	2.9	3.9	4.8	2.1	2.7	1	0.6	0.3	0.7	2.4	8.5	11	18	14.6	0.07	0
78	9	22.6	0.401	3.3	8.3	0.4	1.3	1.3	1.8	4.5	0.6	3.9	2.9	0.6	0.1	1.6	1.6	8.4	10	68	11.5	-0.007	0
65	8	20.2	0.515	3.1	6	0.5	1.3	1.6	2.2	1.9	0.6	1.3	3.1	0.7	0	1.3	1.4	8.3	42	23	16.4	0.135	0
73	51	24.2	0.442	3.2	7.1	0.8	2.2	0.9	1.2	2.6	0.8	1.8	3.8	1.1	0.2	2.1	2.1	8	24	49	12.3	0.032	1
82	23	18.2	0.556	3.4	6	0	0	1.1	2	6.4	2.4	4	0.8	0.6	0.5	1.4	2.7	7.8	50	32	17.7	0.147	0
80	1	16.5	0.451	2.8	6.2	0.1	0.7	1.7	2.2	2.5	1	1.6	0.7	0.4	0.3	1.2	1.3	7.4	39	41	13	0.044	0
56	2	15.4	0.41	2.6	6.3	1.1	3.1	1.1	1.3	1.6	0.2	1.4	1.9	0.6	0.1	1.1	0.9	7.3	23	33	14	0.065	0
56	16	12.5	0.518	2.8	5.3	0.8	2	0.8	0.9	1.4	0.2	1.2	1.3	0.5	0.2	1	1.5	7.1	36	20	18.5	0.134	0
76	1	18.2	0.424	2.5	5.9	0.8	2.1	0.8	0.9	2.1	0.4	1.7	1	0.3	0.1	1	0.9	6.6	15	61	9.6	0.014	0
47	0	13.3	0.493	2.1	4.3	0	0	1	1.4	3.7	1.6	2.1	0.4	0.3	0.4	0.6	2	5.2	18	29	15	0.105	0
69	4	13.3	0.464	2	4.3	0.4	1.4	0.7	0.8	2.5	0.5	2	0.5	0.4	0.4	0.7	1.7	5.1	22	47	12.8	0.067	0
81	2	15.7	0.418	1.9	4.5	0.3	0.9	0.6	0.9	1.6	0.3	1.3	3.3	0.5	0.1	1	1.4	4.7	53	28	11.8	0.071	0
60	0	12	0.388	1.7	4.5	0.7	2.2	0.5	0.7	1.7	0.2	1.5	0.7	0.3	0.1	0.4	0.9	4.7	23	37	10.8	0.06	0
31	4	9.8	0.378	1.5	3.8	0.2	0.7	1.1	1.5	1.5	0.7	0.8	0.5	0.3	0.1	0.6	0.5	4.1	13	18	11.4	0.015	0
65	11	11.6	0.452	1.5	3.2	0.2	0.7	0.8	1.1	2	0.5	1.4	0.7	0.3	0.7	1	1.9	3.9	30	35	10.4	0.054	0
63	2	11.2	0.495	1.7	3.4	0	0	0.5	0.8	2.5	0.9	1.7	0.2	0.4	0.3	0.2	1.5	3.9	37	26	14.3	0.129	0
57	0	9.4	0.463	1.2	2.6	0	0.1	0.8	1.3	1.4	0.5	0.8	0.3	0.4	0.2	0.3	0.9	3.3	34	23	12.6	0.114	0
71	3	10.1	0.396	1.3	3.2	0.1	0.5	0.6	0.7	0.9	0.1	0.9	1.7	0.5	0.2	0.7	1.2	3.2	50	21	11	0.042	1
68	13	13	0.588	1.1	1.9	0	0	0.8	1.4	3.6	1.3	2.3	0.2	0.2	1.3	0.6	2.4	3.1	32	36	12.9	0.109	0
44	0	9.2	0.354	1	3	0.3	1	0.6	0.9	1	0.3	0.7	0.4	0.2	0.2	0.4	1.2	3	13	31	7.5	0.002	0
71	1	11.2	0.396	1.2	3.1	0	0.1	0.5	0.7	2.1	0.7	1.4	0.5	0.4	0.1	0.3	1.5	2.9	34	37	8.5	0.031	0
52	4	12.6	0.534	1.1	2	0	0	0.7	1.2	4.1	2	2.1	0.4	0.3	0.1	0.4	2.2	2.8	15	37	12.4	0.125	0
51	0	7.5	0.371	1.1	3	0	0.1	0.5	0.7	1.2	0.4	0.9	0.4	0.1	0.3	0.5	0.5	2.7	36	15	8.5	-0.033	0
39	4	10.4	0.662	1.1	1.7	0	0	0.5	0.5	2.5	0.6	1.9	0	0.2	0.4	0.3	1.9	2.7	23	16	12.1	0.156	0
43	0	8.3	0.356	0.9	2.4	0.1	0.4	0.8	1.1	1.3	0.3	0.9	0.3	0.2	0.2	0.3	0.6	2.6	27	16	9.7	0.056	0
10	0	3.9	0.417	1	2.4	0.2	0.4	0.4	0.7	0.2	0.1	0.1	0.5	0	0	0.4	0.6	2.6	5	5	11.9	-0.036	0
25	0	5.2	0.396	0.8	2.1	0.2	0.6	0.4	0.5	0.7	0.3	0.4	0.5	0.3	0.1	0.6	0.5	2.3	18	7	13.2	0.029	0
20	0	5.8	0.385	0.8	2	0.3	1.1	0.2	0.3	0.9	0.4	0.5	0.3	0.3	0.2	0.3	0.5	2	14	6	12.3	0.083	0
8	0	4	0.4	0.5	1.3	0	0.3	0.3	0.5	0.3	0	0.3	0.1	0	0.3	0.1	0.5	1.3	6	2	5.2	-0.093	0
13	0	4.2	0.368	0.5	1.5	0	0	0	0	0.8	0.2	0.5	0.1	0.2	0	0.3	1	1.1	10	3	0.7	-0.077	0
82	82	38	0.506	8.5	16.8	0.1	0.3	5.4	8.5	12.4	3.3	8.8	3.8	0.8	0.5	2.7	3.1	22.5	32	50	21.9	0.152	1
69	64	37.8	0.409	5.8	14.1	0.5	1.7	4.4	5.7	4.6	0.5	4.1	8.3	1.8	0.5	3.8	2.5	16.4	19	50	15.8	0.041	1
81	62	28.5	0.43	5.3	12.4	0	0.2	3.4	5	8.6	2.7	6	2.5	1	0.8	3.3	4.1	14.1	23	58	14.6	0.022	1
42	18	24.5	0.384	4.6	11.9	0.8	3	1.7	2	2.5	0.7	1.8	2.8	0.9	0.1	2	1.5	11.7	17	25	11.8	-0.026	0
82	81	31	0.497	3.6	7.3	1	2.7	1.4	1.8	6.4	1.3	5.1	1.9	1	0.2	1.3	1.4	9.7	42	40	13.5	0.1	0
80	48	27.8	0.551	3.8	6.9	0	0	1.8	2.9	7.5	3.1	4.4	1.3	1.2	0.6	1	2.5	9.4	30	50	18	0.143	0
79	63	26.2	0.397	3.4	8.6	1.3	3.7	0.8	1.2	3	0.6	2.4	1.9	0.7	0.7	1.2	2.1	9	17	62	10.2	0.03	0
61	19	20.7	0.453	2.9	6.5	0.7	2.3	1.3	1.7	3.7	0.6	3.1	1.1	1	0.4	1.1	2.1	7.8	29	32	13	0.091	1
65	17	24.6	0.576	3.3	5.7	0	0	1.1	2	7.1	2.6	4.5	0.6	0.6	1	0.7	2.8	7.7	16	49	15.8	0.119	0
78	14	23	0.425	2.9	6.8	0.2	0.6	1.3	1.6	3.9	0.5	3.4	2	0.6	0.2	1	1.8	7.2	40	38	10.8	0.06	0
78	27	19.7	0.517	2.8	5.3	0	0	1.3	2.2	5.3	2.2	3.1	0.5	0.4	0.9	1	3.2	6.8	25	53	13.8	0.091	0
81	25	22.7	0.424	2.5	6	0.4	1.4	1.2	1.6	2.8	0.8	1.9	3.6	1.1	0.3	2.4	1.6	6.7	32	49	10.8	0.008	0
52	6	16.7	0.558	2.9	5.1	0	0	0.6	0.8	3.8	1.7	2.2	0.8	0.3	0.7	0.6	1.5	6.3	29	23	16.7	0.134	0
81	14	17.9	0.394	2	5	0.6	1.8	1.1	1.5	3.3	0.9	2.4	0.7	0.7	0.3	1.3	1.5	5.6	31	50	9.6	0.022	0
72	17	16.9	0.485	2	4.1	0.5	1	1	1.3	1.9	0.6	1.4	1.1	0.4	0.3	1	1.5	5.4	33	39	10.7	0.048	1
65	14	16.4	0.549	2.1	3.9	0	0	1	1.6	3.9	1.5	2.4	0.5	0.4	0.6	0.6	1.8	5.3	15	50	15.3	0.119	0
25	9	16.1	0.447	1.8	4.1	0	0.1	0.7	1.1	3.4	0.7	2.7	0.8	0.6	0.5	1	1.4	4.4	7	18	10.1	0.015	0
38	16	13.9	0.406	1.7	4.2	0.1	0.4	0.9	1.4	1	0.2	0.7	0.5	0.3	0.1	0.3	1.3	4.3	19	19	7	0.021	0
60	12	14.5	0.433	1.9	4.5	0	0	0.5	0.8	3	1	2	0.3	0.4	1.2	0.6	2	4.3	28	32	11	0.057	0
58	18	17.8	0.437	1.7	3.8	0	0	0.7	1.1	3.1	1.4	1.7	0.7	0.4	1.5	0.8	2.5	4.1	28	30	9.7	0.032	0
49	0	13.1	0.383	1.6	4.2	0.3	1.3	0.4	0.5	2.9	0.8	2.1	0.6	0.3	0.3	0.3	1.6	3.9	29	20	10.1	0.048	0
42	0	10	0.357	1.3	3.7	0.4	1.4	0.8	1	1.7	0.5	1.1	0.7	0.3	0.2	0.5	1	3.8	10	32	10.8	0.035	0
49	3	9.4	0.661	1.6	2.3	0	0	0.5	0.8	2	0.7	1.2	0.5	0.3	0.3	0.4	1	3.6	22	27	18.8	0.167	0
26	2	11	0.383	1.2	3.1	0.7	1.8	0.5	0.7	0.9	0.1	0.8	0.7	0.1	0.2	0.5	0.9	3.6	17	9	8.5	0.051	0
70	1	12.3	0.408	1.4	3.3	0.4	1.2	0.5	0.6	1	0.2	0.9	2.2	0.3	0.1	1	1.2	3.6	41	29	9.4	0.03	0
20	0	5.9	0.412	1.1	2.6	0.1	0.3	0.9	1.2	1.4	0.8	0.6	0.1	0.2	0.3	0.3	0.4	3.1	15	5	14.4	0.036	0
12	0	9.6	0.333	1.1	3.3	0	0.4	0.9	1.2	1.5	0.1	1.4	1.8	0.3	0	1.3	1.2	3.1	3	9	5.5	-0.093	0
38	0	7.3	0.455	1.2	2.7	0.1	0.3	0.3	0.6	0.9	0.3	0.7	1.2	0.1	0	1	0.8	2.9	20	18	9.3	-0.044	0
66	6	11.1	0.406	1.1	2.7	0.3	0.8	0.4	0.5	1.3	0.3	1	0.4	0.3	0.2	0.2	1	2.8	35	31	8.5	0.06	0
3	0	11	0.25	1.3	5.3	0	1.7	0	0	1.3	0.7	0.7	0.3	0.3	0	0	1	2.7	0	3	0.1	-0.154	0
58	1	10.9	0.449	1.1	2.5	0	0	0.4	0.5	2.6	1.4	1.2	0.2	0.3	0.5	0.7	2.2	2.7	15	43	8.4	0.017	0
3	0	7	0.333	0.7	2	0	0.3	1	1	1	0.7	0.3	0.7	0.3	0	1	0.3	2.3	0	3	9.2	-0.047	0
18	0	7.5	0.311	0.8	2.5	0	0.2	0.8	0.9	1.4	0.3	1.1	1.1	0.3	0.2	0.6	0.4	2.3	10	8	10.6	0.007	0
41	0	5.2	0.485	0.8	1.6	0	0	0.4	0.6	1	0.5	0.6	0.2	0.1	0.2	0.5	1.1	2	29	12	11	0.057	0
19	0	7.1	0.371	0.7	1.8	0.3	0.8	0.3	0.4	0.6	0.1	0.6	1.4	0.3	0	0.4	0.8	1.9	5	14	10.8	0.065	0
30	0	5.4	0.343	0.8	2.2	0	0.2	0.2	0.4	0.6	0.1	0.4	0.4	0.3	0	0.5	0.7	1.7	21	10	2.2	-0.139	0
5	0	4.8	0.429	0.6	1.4	0.2	0.8	0.2	0.4	0.2	0	0.2	0.6	0.2	0	1.4	0	1.6	2	3	-1.2	-0.314	0
24	0	5.7	0.273	0.6	2.3	0.1	0.7	0.1	0.4	1.3	0.3	1	0.3	0.1	0.1	0.3	0.6	1.5	11	13	1	-0.143	0
2	0	5.5	0.333	0.5	1.5	0	0	0	0	1.5	0.5	1	0	0	0	1	1	1	2	0	-6.4	-0.246	0
18	0	7.8	0.533	0.4	0.8	0	0	0.1	0.2	1.9	0.7	1.2	0.2	0.3	0.4	0.4	1.7	1	11	7	7	0.066	0
16	0	4.9	0.8	0.3	0.3	0	0	0.4	0.8	0.4	0.1	0.3	0	0.1	0.3	0.2	1.1	0.9	3	13	5.3	0.046	0
12	0	4.9	0.2	0.3	1.3	0	0	0	0.2	1.2	0.6	0.6	0.2	0.2	0.2	0.3	0.4	0.5	1	11	2	-0.142	0
51	51	30.5	0.469	6.9	14.6	1.4	3.6	3.4	3.8	3.7	0.9	2.9	5.4	1.1	0.4	3.1	2.2	18.5	17	34	21.4	0.125	1
66	60	32.2	0.415	4.8	11.7	1.6	4.2	1.6	2.1	3.2	0.5	2.7	3.8	0.7	0.2	2.6	2.3	12.8	25	41	11.7	0.029	0
56	47	29.4	0.428	4.9	11.4	0.8	2.7	2	2.6	3.6	1.3	2.3	2.3	0.9	0.3	2.1	2.1	12.6	18	38	12.9	0.022	0
66	29	24.4	0.443	4.8	10.9	1.7	4.1	1.2	1.4	2.4	0.4	2.1	2	0.7	0.3	1.6	2.3	12.5	23	43	14.9	0.05	1
66	25	27.2	0.366	4.3	11.6	1	3.4	2.5	3.2	3.5	0.5	3.1	4.4	0.9	0.3	1.8	1.2	12.1	7	59	14.9	0.009	0
65	37	25.5	0.448	3.9	8.8	1.3	3.4	2.4	2.8	2.6	0.7	1.8	4.1	0.8	0.1	1.6	1.9	11.5	22	43	17.6	0.124	1
46	39	22.5	0.586	3.9	6.7	0	0	2.4	3.6	7.7	3.1	4.6	0.8	0.7	1	1.2	2.5	10.2	27	19	21.9	0.212	0
59	35	28.9	0.401	3.6	9.1	0.8	2.7	1.5	1.8	3.2	0.7	2.4	2.8	1.7	0.1	1.9	2.9	9.5	34	25	10.8	0.068	0
63	57	28.6	0.452	3.9	8.7	1	2.8	0.7	1.2	4.8	1.4	3.3	2.1	1.2	0.5	1.3	2.3	9.5	33	30	13.3	0.09	0
66	15	21.5	0.412	3.1	7.5	0.6	2.1	2.1	3	4.7	1.2	3.5	0.6	0.5	0.5	1.2	1.4	8.8	26	40	12.9	0.059	0
60	25	23.7	0.439	3.2	7.4	0	0	1.8	3.2	6.5	3.1	3.4	0.5	0.5	1	1.4	2.2	8.2	18	42	13.3	0.038	0
64	39	24	0.493	3.1	6.3	0.6	1.7	1.1	1.4	5.1	1.6	3.5	1.1	1.3	0.4	0.7	1.4	7.9	49	15	16.6	0.171	1
61	7	18.6	0.386	2.8	7.3	1.3	3.5	0.7	0.8	1.2	0.3	0.9	1.8	0.5	0	1.1	1.2	7.6	20	41	10.8	0.012	0
63	7	19.5	0.399	2.8	6.9	0.7	2	1.2	1.7	4.4	1.1	3.3	1	0.7	0.7	1.1	2.8	7.4	31	32	12.1	0.059	0
59	0	15.9	0.429	2.6	6.1	0.3	0.8	1.8	2.4	2.2	1	1.3	0.9	0.5	0.1	0.9	1.4	7.2	33	26	14	0.076	0
65	2	19.4	0.393	2.7	6.9	0.3	1.2	1	1.3	1.4	0.3	1.1	2	0.7	0	1.6	1.9	6.8	46	19	7.9	0	0
51	28	17.5	0.447	2.5	5.7	0.1	0.4	0.7	0.8	1.3	0.2	1.2	3.3	0.6	0.1	1.2	1.7	5.8	15	36	12.4	0.028	0
51	15	15.9	0.45	2.6	5.7	0.1	0.2	0.4	0.7	4.8	1.7	3.1	0.6	0.4	0.7	0.6	2.2	5.5	26	25	14.3	0.109	0
63	41	23.1	0.464	2	4.4	0	0	1.1	2.3	5.8	1.8	4	0.4	0.3	1.8	1.1	2.3	5.2	7	56	10.6	0.019	0
42	9	11.4	0.467	1.9	4	0.1	0.5	1	1.3	2.4	0.7	1.7	0.5	0.3	0.2	0.7	1.1	5	21	21	14.2	0.087	0
42	23	13.5	0.421	2.1	5	0	0	0.7	1.2	3.3	1.3	2	0.4	0.4	0.5	0.9	2	4.9	14	28	10.4	-0.014	0
46	12	12.1	0.508	2.1	4.2	0.1	0.2	0.5	0.6	2.6	1	1.6	0.5	0.3	0.4	0.4	1.5	4.7	22	24	15.3	0.122	0
57	20	18.9	0.537	2.1	3.8	0	0	0.6	1.1	4.4	1.8	2.6	0.8	0.7	0.6	1.1	2.7	4.7	19	38	11.5	0.076	0
66	51	21.7	0.372	1.8	4.7	0.7	1.9	0.5	0.7	3.5	0.7	2.9	0.7	1.1	0.5	0.6	2.7	4.6	20	46	8.3	0.052	0
66	0	13.2	0.496	1.8	3.6	0	0	1.1	1.6	4.2	1.6	2.6	0.1	0.3	0.3	0.8	1.3	4.6	36	30	14.5	0.095	0
43	5	14.8	0.507	1.8	3.5	0	0	1	1.5	3.6	1.5	2.1	0.3	0.5	0.3	0.5	1.4	4.6	10	33	14.5	0.101	0
26	2	9.9	0.432	1.8	4.3	0.7	1.8	0.1	0.2	2.4	0.4	2	0.8	0.2	0.1	0.6	0.6	4.4	14	12	13.9	0.055	0
37	4	14.6	0.423	1.7	4	0.5	1.6	0.4	0.7	3.9	1.3	2.6	0.3	0.6	0.5	0.5	1.3	4.4	18	19	13.7	0.127	0
40	0	10.5	0.391	1.7	4.4	0.7	1.9	0.3	0.3	0.8	0.1	0.7	0.5	0.1	0	0.5	0.8	4.4	24	16	8.4	0.011	0
41	15	15.2	0.473	1.9	4.1	0	0	0.3	0.3	4.2	1.1	3	0.8	0.3	0.4	0.5	1.8	4.1	22	19	12.7	0.124	0
44	4	12.3	0.372	1.5	4.1	0.3	1	0.5	0.6	1.3	0.4	0.9	1.4	0.4	0.1	1	1.3	3.8	17	27	7.8	-0.029	0
64	0	12.2	0.4	1.4	3.4	0.2	0.7	0.7	0.9	1.4	0.2	1.3	2	0.4	0	0.8	0.8	3.6	20	44	11.9	0.042	0
19	0	12.8	0.39	1.2	3.1	0.1	0.5	0.7	0.9	1.4	0.5	0.9	1.6	0.4	0.2	0.9	1.2	3.3	3	16	9.3	0.024	0
36	0	8.3	0.446	1.5	3.4	0	0	0.2	0.3	1.6	0.6	1.1	0.2	0.1	0.4	0.4	0.7	3.2	21	15	11.4	0.032	0
45	0	11.1	0.321	1.1	3.5	0.3	1.4	0.6	0.6	1.2	0.3	0.9	1.6	0.6	0	0.8	0.7	3.1	34	11	9.2	0.011	0
38	0	8.7	0.381	1.1	3	0.4	1.2	0.2	0.2	0.9	0.1	0.8	0.9	0.3	0.1	0.6	0.9	2.9	24	14	8.8	0.031	0
42	0	8.5	0.405	0.8	1.9	0	0.3	1	1.3	1.3	0.5	0.8	0.3	0.3	0.1	0.3	0.5	2.6	30	12	12.5	0.144	1
19	0	8.9	0.429	0.9	2.2	0.2	0.5	0.3	0.5	0.8	0.1	0.7	1.1	0.1	0	1	0.8	2.4	7	12	5.2	-0.045	0
24	0	5	0.393	1	2.5	0.2	0.5	0.2	0.3	1	0.2	0.8	0.1	0.1	0.1	0.3	0.4	2.4	16	8	12	0.004	0
17	0	7.4	0.296	0.9	3.2	0.1	1	0.4	0.5	0.9	0.3	0.6	0.2	0.1	0.1	0.2	0.7	2.4	8	9	3.8	-0.083	0
28	0	8.5	0.347	0.9	2.6	0.1	0.5	0.4	0.5	0.5	0.1	0.5	1.1	0.3	0	1	0.6	2.3	18	10	3.3	-0.105	0
23	0	5.9	0.543	0.8	1.5	0	0	0.3	0.6	1.5	0.6	0.9	0.2	0.2	0.2	0.1	0.4	2	5	18	18.2	0.161	0
29	1	9.2	0.314	0.8	2.4	0.1	0.5	0.4	0.6	0.9	0.2	0.7	1.2	0.2	0.1	0.4	0.6	2	21	8	6.9	0.001	0
14	0	6	0.29	0.6	2.2	0.1	0.9	0	0.1	0.9	0.2	0.6	0.1	0.1	0.2	0.4	0.4	1.4	7	7	1.7	-0.145	0
10	0	4.6	0.357	0.5	1.4	0	0	0.4	0.9	0.9	0.6	0.3	0.5	0.2	0.2	0.2	0.4	1.4	5	5	14.6	0.06	0
15	0	5.9	0.333	0.5	1.6	0.1	0.2	0.2	0.3	0.9	0.2	0.7	0.5	0.3	0.2	0.1	0.2	1.3	5	10	10.4	0.013	0
82	82	38.6	0.429	6.7	15.7	2.3	6.1	3.3	3.9	3.1	0.5	2.6	6.5	0.9	0.2	3	2.1	19	33	49	16.4	0.088	1
61	48	28.8	0.412	5.5	13.4	1	3.3	2.6	3.5	2.4	0.4	2.1	3	1	0.3	2	1.9	14.7	20	41	13.7	0.025	0
56	46	31.2	0.41	5	12.3	1.6	4.2	2.2	2.8	3.8	0.8	3	2.4	0.9	0.5	1.6	2	13.9	21	35	13.6	0.082	0
64	60	28.9	0.516	5.5	10.6	0	0.1	2.6	3.5	8.2	2.6	5.6	1	1.2	1.8	1.4	2.5	13.5	23	41	21.7	0.159	1
81	81	25.4	0.439	3.4	7.8	0.6	1.8	1.8	2.3	4.1	0.7	3.5	1.2	0.6	0.2	1.2	1.7	9.2	46	35	11	0.065	0
78	77	26	0.458	3.6	7.9	0	0.1	1.8	2.4	5.8	1.7	4.2	1.5	0.7	0.9	1.3	2.1	9	20	58	14	0.051	0
82	74	28	0.428	3.4	7.8	0.9	2.4	1.2	1.5	4	1.3	2.7	0.9	0.7	0.5	1.2	2.6	8.8	29	53	10	0.048	0
76	59	26	0.461	3.4	7.4	0.4	1.5	1	1.7	4.4	1.6	2.8	0.7	1.2	0.8	0.9	1.9	8.2	18	58	12.5	0.059	0
60	10	20.7	0.608	3.5	5.7	0	0	1	2.7	7.6	2.8	4.8	0.5	1	1.6	1	2.4	7.9	23	37	21.6	0.172	1
77	55	26.3	0.438	3.2	7.3	0	0.1	1.6	2	5.7	2.1	3.6	1.2	0.5	0.9	1.2	3.3	7.9	24	53	11	0.048	0
75	28	16.7	0.527	3.4	6.5	0	0	1	1.3	3.4	0.9	2.5	0.6	0.3	0.4	1.1	1.8	7.8	18	57	15.1	0.065	0
73	2	17	0.407	2.5	6.3	0.9	2.7	0.4	0.6	2	0.5	1.5	0.7	0.6	0.2	0.7	1.7	6.4	29	44	10.4	0.034	0
61	26	23.2	0.372	2.4	6.4	0.5	1.4	1	1.8	1.8	0.3	1.5	2.1	0.4	0.1	1.2	2	6.2	21	40	5.9	-0.038	0
61	2	14.9	0.446	2.1	4.8	0.9	2.3	1	1.1	1.5	0.3	1.3	0.9	0.2	0.2	0.7	0.6	6.1	30	31	13	0.091	0
77	29	19.6	0.431	2.2	5.2	0.7	2	1	1.3	1.9	0.7	1.3	0.8	0.6	0.2	0.6	1.8	6.1	18	59	10.3	0.039	0
27	0	17.7	0.44	2.3	5.2	0.5	1.7	1	1.2	1.9	0.1	1.7	1	0.6	0.1	0.4	2	6.1	9	18	11.4	0.089	0
63	9	13.1	0.482	2.6	5.3	0	0	0.9	1.7	4.7	1.8	2.9	0.5	0.3	0.7	0.7	1.3	6	27	36	18.2	0.109	0
45	5	19.8	0.493	2.5	5	0	0.1	1	1.4	5.9	2	3.8	0.8	0.5	0.5	0.6	3.4	6	22	23	13.5	0.146	0
19	0	14.5	0.457	2.3	4.9	0.3	1	0.7	0.9	3.4	1.5	1.9	0.8	0.6	1	0.7	1.1	5.5	9	10	17.1	0.128	0
69	9	17.5	0.545	2.2	4	0	0.1	1	1.3	3.7	1.2	2.5	0.5	0.2	0.6	0.7	2.4	5.5	28	41	12.1	0.097	0
38	4	11.3	0.493	2	4	0.6	1.4	0.8	1	0.9	0.2	0.8	1.2	0.5	0	0.8	1.7	5.3	25	13	13.8	0.115	0
78	16	17.3	0.384	1.8	4.7	0.8	2.5	0.6	0.9	2.4	0.4	1.9	1.2	0.8	0.2	0.6	1.6	5	41	37	10.2	0.055	0
70	0	15.1	0.43	2	4.6	0	0	0.8	1.6	4.5	1.7	2.8	0.7	0.6	0.4	1.3	1.8	4.8	30	40	10.9	-0.002	0
40	1	9.4	0.476	1.8	3.7	0	0	1.1	1.4	2.8	1	1.8	0.3	0.1	0.1	0.5	0.8	4.6	19	21	16.3	0.11	0
57	5	11.2	0.513	1.8	3.5	0	0	0.5	0.8	3.7	1.1	2.5	0.9	0.2	0.5	0.6	1.9	4.1	11	46	15.8	0.107	0
73	5	12.2	0.382	1.6	4.2	0.1	0.9	0.7	0.9	2	0.5	1.5	0.8	0.5	0.1	0.8	0.8	4	27	46	9.1	-0.028	0
29	0	11.8	0.56	1.4	2.6	0	0.1	1.1	1.3	2.7	1	1.6	0.4	0.4	0.5	0.6	1.8	4	13	16	15.9	0.157	0
51	0	12.1	0.4	1.4	3.5	0.7	1.8	0.5	0.6	2.2	0.4	1.8	0.9	0.2	0.2	0.6	1	4	31	20	11.4	0.115	0
47	0	11.6	0.582	1.7	2.9	0	0	0.4	0.6	3.1	1.6	1.5	0.2	0.4	0.2	0.4	0.9	3.7	20	27	16.7	0.149	0
